id,source,type,name,first_name,second_name,third_name,father_name,last_name,title,program,function,summary,url,gender,listed_at,updated_at,timestamp
us-ofac.45e42b9795f53a386ed2434b89f728b726b25bef,us-ofac,entity,INVERSIONES HERREBE LTDA.,,,,,INVERSIONES HERREBE LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:53.956978
us-ofac.bb41c91bce5a2940d8d66d4edda2c56e67dbd74d,us-ofac,entity,INVERSIONES Y CONSTRUCCIONES VALLE S.A.,,,,,INVERSIONES Y CONSTRUCCIONES VALLE S.A.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:53.962502
us-ofac.1c88a6098ee5540d12b34638acb47ac49985333a,us-ofac,individual,Juan Carlos LARRANAGA CALVACHE,Juan Carlos,,,,LARRANAGA CALVACHE,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:53.971851
us-ofac.735f4652ac8febc505d324436a8ecd750d352936,us-ofac,individual,Orlando LIBREROS DIEZ,Orlando,,,,LIBREROS DIEZ,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:53.983624
us-ofac.4a195f433ea96fc717395159d61233a2109a6663,us-ofac,individual,Edgar LINDO HURTADO,Edgar,,,,LINDO HURTADO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:53.992768
us-ofac.c0ab35445e096f684bfe664c5744f0667c4be0f7,us-ofac,individual,Ricardo Jose LINARES REYES,Ricardo Jose,,,,LINARES REYES,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.002777
us-ofac.00b6f28695100a7c4995084ac9bac1370c072180,us-ofac,individual,Vicente de Jesus LOPERA LONDONO,Vicente de Jesus,,,,LOPERA LONDONO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.011906
us-ofac.08f302abe8796857d5ae900988b9bb896c3f112d,us-ofac,individual,Francisco Jose MONROY ARCILA,Francisco Jose,,,,MONROY ARCILA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.021779
us-ofac.b0c279a1f1c45dfb495e9e79155b9668af5781d2,us-ofac,individual,Juan Carlos MOSQUERA,Juan Carlos,,,,MOSQUERA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.032681
us-ofac.70d588fdd961c64487a2a6ffb6533b8aa4844dc2,us-ofac,individual,Adriana del Socorro MUNOZ PAZ,Adriana del Socorro,,,,MUNOZ PAZ,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.040643
us-ofac.84c1b5f71b34056b589ed20b90ef486df4e5c249,us-ofac,individual,Joaquin Emilio MUNOZ PAZ,Joaquin Emilio,,,,MUNOZ PAZ,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.048743
us-ofac.3f75afee7643d8e9ae39d35aa338b0aa5b4a3c9d,us-ofac,individual,Lisimaco QUINTERO SALAZAR,Lisimaco,,,,QUINTERO SALAZAR,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.056047
us-ofac.bbad8c14c476d961146156d708761a1bf7c9857f,us-ofac,individual,Delia Nhora RAMIREZ CORTES,Delia Nhora,,,,RAMIREZ CORTES,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.064665
us-ofac.cdffd476bd04db0f68d8625a90472e9bea55fbaf,us-ofac,individual,William RAMIREZ VALENCIANO,William,,,,RAMIREZ VALENCIANO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.078131
us-ofac.7d4a266c49e5eafd4a8a81569e404460605fac04,us-ofac,individual,Jorge Luis RIZO MORENO,Jorge Luis,,,,RIZO MORENO,,SDNT,,(Linked To: SERVIAUTOS UNO A 1A LIMITADA; Linked To: INVERSIONES EL PENON S.A.; Linked To: CONSTRUVIDA S.A.; Linked To: IMPORTADORA Y COMERCIALIZADORA LTDA.; Linked To: CONSTRUCTORA DIMISA LTDA.; Linked To: PROCESADORA DE POLLOS SUPERIOR S.A.; Linked To: CRIADERO DE POLLOS EL ROSAL S.A.),,,,2018-04-06,2018-04-17T16:19:54.086956
us-ofac.8fcfe5bd540a0128a2535ddc22b1f9c8f99db555,us-ofac,individual,Hector Emilio ROSALES DIAZ,Hector Emilio,,,,ROSALES DIAZ,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.095198
us-ofac.6dcaeb01aae578186c5265818203a63ed5596203,us-ofac,individual,Jesus Maria SAAVEDRA RESTREPO,Jesus Maria,,,,SAAVEDRA RESTREPO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.105090
us-ofac.e49ab2355b356043a45c422503ea7905825be13a,us-ofac,individual,Nhora Clemencia SALCEDO RAMIREZ,Nhora Clemencia,,,,SALCEDO RAMIREZ,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.116303
us-ofac.33a1bea88fc5b1b40b89aef48d10ce60b33d271a,us-ofac,entity,SOCIEDAD CONSTRUCTORA Y ADMINISTRADORA DEL VALLE LTDA.,,,,,SOCIEDAD CONSTRUCTORA Y ADMINISTRADORA DEL VALLE LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.125116
us-ofac.128567f842f47deec0a56ebbee090e0e6f1bf91b,us-ofac,individual,Jose Abelardo URIBE GONZALEZ,Jose Abelardo,,,,URIBE GONZALEZ,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.134037
us-ofac.a713ebde277997a08069d923519176fa47bb2100,us-ofac,individual,Jhon Gavy VALENCIA ARIAS,Jhon Gavy,,,,VALENCIA ARIAS,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.145709
us-ofac.c5559e9234f262c3ea728cd59954d0cf30e008d5,us-ofac,individual,Luis Fernando VALENCIA ARIAS,Luis Fernando,,,,VALENCIA ARIAS,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.157178
us-ofac.36e9d4cc10270f9b74c30a0eb3749f0474cde23a,us-ofac,individual,Reynel VALENCIA,Reynel,,,,VALENCIA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.166144
us-ofac.3a4d33a407c7920b998c3ed50d07fd9aaff20241,us-ofac,entity,VALLE COMUNICACIONES LTDA.,,,,,VALLE COMUNICACIONES LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.174216
us-ofac.3375ff417b3f18ea965aaea8620832f6e93bf1ac,us-ofac,entity,VIAJES MERCURIO LTDA.,,,,,VIAJES MERCURIO LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.180186
us-ofac.19dd1c43aae10759c8c60f4a9ed600cd0be650e3,us-ofac,individual,Maria Deisy VILLEGAS ARIAS,Maria Deisy,,,,VILLEGAS ARIAS,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.186979
us-ofac.0665431a6b36051ec0bfbc6e3199137923359845,us-ofac,entity,AGROPECUARIA LA ROBLEDA S.A.,,,,,AGROPECUARIA LA ROBLEDA S.A.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.196295
us-ofac.5c1e03d845d18c43d96a3fce93f2e2fce44b44ed,us-ofac,entity,COMERCIAL DE NEGOCIOS CLARIDAD Y CIA.,,,,,COMERCIAL DE NEGOCIOS CLARIDAD Y CIA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.202997
us-ofac.fdcc15000c25e64cfb970288a8ac4f91f54b054a,us-ofac,entity,COMERCIALIZADORA EXPERTA Y CIA. S. EN C.,,,,,COMERCIALIZADORA EXPERTA Y CIA. S. EN C.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.210414
us-ofac.b0c04bd575f4c016b596667388a1074f7f781d0d,us-ofac,entity,CONSTRUCTORA ALTOS DEL RETIRO LTDA.,,,,,CONSTRUCTORA ALTOS DEL RETIRO LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.217349
us-ofac.ee95a4005ebf025611875cff5c0aef0b9cf4bbd1,us-ofac,entity,CONSTRUVIDA S.A.,,,,,CONSTRUVIDA S.A.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.224887
us-ofac.4a9d0f136e1355c69bc74eb8d804161b08fa592e,us-ofac,entity,CONSULTORIA EMPRESARIAL ESPECIALIZADA LTDA.,,,,,CONSULTORIA EMPRESARIAL ESPECIALIZADA LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.233341
us-ofac.5e953bcb99c7a1416625ba7e1bd5d37deb6427f4,us-ofac,entity,GANADERIAS DEL VALLE S.A.,,,,,GANADERIAS DEL VALLE S.A.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.242186
us-ofac.a497afe6de6a6a465c8b80c29a112dc0ac5b2067,us-ofac,entity,IMPORTADORA Y COMERCIALIZADORA LTDA.,,,,,IMPORTADORA Y COMERCIALIZADORA LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.252166
us-ofac.dd969ab618eaaee8b1a9991d1674824b1e914791,us-ofac,entity,INDUSTRIA MADERERA ARCA LTDA.,,,,,INDUSTRIA MADERERA ARCA LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.259620
us-ofac.d915f795e6c9f342bbd73a3d34a40d51d96f6b1d,us-ofac,entity,INMOBILIARIA BOLIVAR LTDA.,,,,,INMOBILIARIA BOLIVAR LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.266519
us-ofac.24ff6fbc78cdf98faf698eca2fd22dd0613399d7,us-ofac,entity,INMOBILIARIA GALES LTDA.,,,,,INMOBILIARIA GALES LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.274590
us-ofac.889a996b857bfcad82199b47d4d3bd989727a2d7,us-ofac,entity,INVERSIONES AGRICOLAS AVICOLAS Y GANADERAS LA CARMELITA LTDA.,,,,,INVERSIONES AGRICOLAS AVICOLAS Y GANADERAS LA CARMELITA LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.281395
us-ofac.ca94e0dc18601135423cfa644f7f942a7f94352e,us-ofac,entity,INVERSIONES ARIO LTDA.,,,,,INVERSIONES ARIO LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.287769
us-ofac.60508324d145e17072d9919060448eb742f3fe81,us-ofac,entity,INVERSIONES CULZAT GUEVARA Y CIA. S.C.S.,,,,,INVERSIONES CULZAT GUEVARA Y CIA. S.C.S.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.294909
us-ofac.41ba73762342bf390655d876e834f6ee0ef1c82b,us-ofac,entity,INVERSIONES VILLA PAZ S.A.,,,,,INVERSIONES VILLA PAZ S.A.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.302410
us-ofac.fb3b799687947c5c18d2172bffca0fdd8b492e3e,us-ofac,entity,MERCAVICOLA LTDA.,,,,,MERCAVICOLA LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.312363
us-ofac.f41afc3cdbabc13871ac6df6519db269e49f240d,us-ofac,entity,PROHUEVO DE COLOMBIA LTDA.,,,,,PROHUEVO DE COLOMBIA LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.320885
us-ofac.217540bb15c7a6a5797d8d05396a953375cc0bc7,us-ofac,entity,PROCESADORA DE POLLOS SUPERIOR S.A.,,,,,PROCESADORA DE POLLOS SUPERIOR S.A.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.329514
us-ofac.a0e36c2fefdad6d1b0536936d088f226bed258c7,us-ofac,entity,VALLE DE ORO S.A.,,,,,VALLE DE ORO S.A.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.338746
us-ofac.f0c9ed2754cbd2b84dd9457ad0c001fcab62b617,us-ofac,individual,Cesar Augusto ACERO PIEDRAHITA,Cesar Augusto,,,,ACERO PIEDRAHITA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.346518
us-ofac.411bf7a0e16e80f228342085681b2315e0dabb88,us-ofac,individual,Phanor ARIZABALETA ARZAYUS,Phanor,,,,ARIZABALETA ARZAYUS,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.355511
us-ofac.5ee8bfc4e6b0ec5d098476919c3dde46218ac7d4,us-ofac,individual,Aracelly BANDERAS,Aracelly,,,,BANDERAS,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.365007
us-ofac.3e64297ec6ffc2e2bfb1f719d2f1556175a42b54,us-ofac,individual,Alvaro BECERRA BECERRA,Alvaro,,,,BECERRA BECERRA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.372578
us-ofac.eb6a958ed54d6f24ea37a71d2b93632d0ea58ffa,us-ofac,individual,Maria Leonor CASTRILLON CRUZ,Maria Leonor,,,,CASTRILLON CRUZ,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.379664
us-ofac.0e912b047f572c26eeb77751aed11f568134b638,us-ofac,individual,Hector Fabio CHAVARRO,Hector Fabio,,,,CHAVARRO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.388328
us-ofac.dc075023db854758f4785b86aabedf42d25b5cde,us-ofac,individual,Ernesto CORREA PULGARIN,Ernesto,,,,CORREA PULGARIN,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.398091
us-ofac.9e5f8b0dd7e5d8f93057da3a9b33869a7aeb7845,us-ofac,individual,Otalvaro CUERO MARTINEZ,Otalvaro,,,,CUERO MARTINEZ,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.405876
us-ofac.bd2322480e50d5e7e1302f8b377d5923e05d58db,us-ofac,individual,Rafael Alberto CULZAT LUGSIR,Rafael Alberto,,,,CULZAT LUGSIR,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.415392
us-ofac.bdfe29243979af4ee89a29b1ae7d33d19216efef,us-ofac,individual,Manuel DIAZ,Manuel,,,,DIAZ,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.424937
us-ofac.84a8a924c2d3abfc4f6eb4d1f51b48de2d899aa5,us-ofac,individual,Rosa Isabel DIAZ,Rosa Isabel,,,,DIAZ,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.433137
us-ofac.cb31d3469263eb3896732445188af29436cb87c9,us-ofac,individual,Dacier FIGUEROA DE BRUSATIN,Dacier,,,,FIGUEROA DE BRUSATIN,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.439900
us-ofac.213cc08bfa42aef40e35283ef843090d9bc54fd2,us-ofac,individual,Audra Yamile GARCIA ROMERO,Audra Yamile,,,,GARCIA ROMERO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.448061
us-ofac.27d13db451585b3635ec23111ecbda6539f3c0c3,us-ofac,individual,Freddy GARCIA,Freddy,,,,GARCIA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.457599
us-ofac.302cc9f283f1a2180c4ed9bb5cf0c20f74181fd9,us-ofac,individual,Maria Nohelio HENAO HINESTROZA,Maria Nohelio,,,,HENAO HINESTROZA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.466789
us-ofac.8ab7c5a635b55e7c609b7ede4881e1f9ef400b30,us-ofac,individual,William HERRERA BUITRAGO,William,,,,HERRERA BUITRAGO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.475223
us-ofac.2605ca6dadf77581249d59accb44a120cd73cc6f,us-ofac,individual,Maria del Carmen LONDONO DE UPEGUI,Maria del Carmen,,,,LONDONO DE UPEGUI,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.482790
us-ofac.9a5ffa5438c99eb591a5dd2d13aa1399f792e4b8,us-ofac,individual,Cecilia LOPEZ RODRIGUEZ,Cecilia,,,,LOPEZ RODRIGUEZ,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.491174
us-ofac.80931fd764e7c136d9f4bfa95e945190d15ae5c0,us-ofac,individual,Hernan de Jesus LOPEZ ZAPATA,Hernan de Jesus,,,,LOPEZ ZAPATA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.499950
us-ofac.846dcf85142f97df90da6f2cc667d0bd71aa1b14,us-ofac,individual,Carlos Arturo MORENO,Carlos Arturo,,,,MORENO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.506569
us-ofac.bed289599be84150347daeab4de5f4099402e02f,us-ofac,individual,Jose Tolentino MURILLO MURILLO,Jose Tolentino,,,,MURILLO MURILLO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.514314
us-ofac.c4e520e04181a2efd9da70f8e7198b380c3bad8b,us-ofac,individual,Octavio PATINO RINCON,Octavio,,,,PATINO RINCON,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.521488
us-ofac.ad0751c17c3db9fe5423b1fd18014ded4a4af88b,us-ofac,individual,Publio Eliecer PEREZ ORTEGA,Publio Eliecer,,,,PEREZ ORTEGA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.530235
us-ofac.49510f939d48ffae2ae0f51ae1f733cb9341fb1e,us-ofac,individual,Wilmar Armando PEREZ SERNA,Wilmar Armando,,,,PEREZ SERNA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.537659
us-ofac.d204c47914701d8d36c23a449d516c54bdd60043,us-ofac,individual,Gustavo Adolfo PIEDRAHITA GIRALDO,Gustavo Adolfo,,,,PIEDRAHITA GIRALDO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.544199
us-ofac.10c41858f7a4994599a96c6092b5e125e6b82666,us-ofac,individual,Maria del Carmen POSSO DE LONDONO,Maria del Carmen,,,,POSSO DE LONDONO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.551676
us-ofac.42260329389b0e3590bb35ab5390d53df3013749,us-ofac,individual,Placido RAMIREZ BUITRAGO,Placido,,,,RAMIREZ BUITRAGO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.559061
us-ofac.a2d5a62bbfc5ede26fe0e4a1011e6ba0b6577ad2,us-ofac,individual,Heriberto RAMOS RAYO,Heriberto,,,,RAMOS RAYO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.567766
us-ofac.f8208976167272ef74e896024ea1c329d6a86ce6,us-ofac,individual,Edgar REYES MURCIA,Edgar,,,,REYES MURCIA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.575724
us-ofac.bb51d0d683de73046d85b0a27d392b8b5ff316f0,us-ofac,individual,Miguel Antonio ROZO CLAVIJO,Miguel Antonio,,,,ROZO CLAVIJO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.583437
us-ofac.4e763b3dc4a74b956c08ec827dd5f9dc0aa2bb0b,us-ofac,individual,Manuel Salvador SEPULVEDA SEPULVEDA,Manuel Salvador,,,,SEPULVEDA SEPULVEDA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.592704
us-ofac.e621ddc893a57678a5fae64d1e2ce4fc0d3f5546,us-ofac,individual,Maria Norby SERNA,Maria Norby,,,,SERNA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.600548
us-ofac.6cbcd21d149f8f6513d15915a3552f0ea5828fad,us-ofac,individual,Maria Diocelina VALENCIA DE JARAMILLO,Maria Diocelina,,,,VALENCIA DE JARAMILLO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.608868
us-ofac.5bc67b55cdfe9e20c68b3e7b1d3aca1582e78560,us-ofac,individual,Manuel VALENCIA FRANCO,Manuel,,,,VALENCIA FRANCO,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.616382
us-ofac.54736fce8e43d45ce8ee9efeb3473527bdc46e6d,us-ofac,individual,Gustavo Adolfo VARGAS LOPEZ,Gustavo Adolfo,,,,VARGAS LOPEZ,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.623192
us-ofac.2dd8dcae065ed1569f55612333b41fff99624259,us-ofac,individual,Maria Concepcion ZAMBRANO CERON,Maria Concepcion,,,,ZAMBRANO CERON,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.633198
us-ofac.30c9ca24fa07c5d917b806a46630098e9108b6a7,us-ofac,individual,Jose Hernan ZAMORA,Jose Hernan,,,,ZAMORA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.639773
us-ofac.20cd0e081b93f83e284b79743a602f87b726153c,us-ofac,individual,Carlos Obeymar MAFLA,Carlos Obeymar,,,,MAFLA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.646743
us-ofac.63ee74869f8f579d50bb7084107ae534841c5e27,us-ofac,entity,MANAURE S.A.,,,,,MANAURE S.A.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.654760
us-ofac.b013e9b379df246ea44e75a8cced34c7a743d280,us-ofac,entity,VALLADARES LTDA.,,,,,VALLADARES LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.661344
us-ofac.12c068cd03edee803e2ec6a2b936e846603a2a82,us-ofac,individual,Diego VALDIVIESO FONTAL,Diego,,,,VALDIVIESO FONTAL,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.670137
us-ofac.a76405f7522dba64e96f264050da1103d7302843,us-ofac,entity,BANK SADERAT PLC,,,,,BANK SADERAT PLC,,IFSR; IRAN; SDGT,,all offices worldwide,,,,2018-04-06,2018-04-17T16:19:54.678134
us-ofac.f81f686b3a1b6e59ac1413347eb90c7f76092bd8,us-ofac,entity,ABU SAYYAF GROUP,,,,,ABU SAYYAF GROUP,,FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.686879
us-ofac.77b75486af6eb3d88d84741fc977568171f65cf3,us-ofac,entity,ARMED ISLAMIC GROUP,,,,,ARMED ISLAMIC GROUP,,SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.693566
us-ofac.205d689b958710196125890f1aa7ecf8842ddad1,us-ofac,entity,AUM SHINRIKYO,,,,,AUM SHINRIKYO,,FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.699744
us-ofac.d331f6a2d31fc3924c267aa6c6109c74bd1de84d,us-ofac,entity,EUZKADI TA ASKATASUNA,,,,,EUZKADI TA ASKATASUNA,,FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.707179
us-ofac.060bb4f7245b21a7678b2dac65c1d73ec21a092e,us-ofac,entity,GAMA'A AL-ISLAMIYYA,,,,,GAMA'A AL-ISLAMIYYA,,SDT; FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.715418
us-ofac.5a19b18b875b63d7f747864e0cfc4f50cc7f4387,us-ofac,entity,HAMAS,,,,,HAMAS,,SDT; FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.722864
us-ofac.6bb460e1c2032df6829debde95151edeac7cbb53,us-ofac,entity,HARAKAT UL-MUJAHIDEEN,,,,,HARAKAT UL-MUJAHIDEEN,,FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.731805
us-ofac.85e215aca73c6ed5aa949199f6331df226f17236,us-ofac,entity,HIZBALLAH,,,,,HIZBALLAH,,SYRIA; SDT; FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.740423
us-ofac.3394a00ef2fbe8de2638c53e61cbe41f5e062d8f,us-ofac,entity,KAHANE CHAI,,,,,KAHANE CHAI,,SDT; FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.751957
us-ofac.f3c8560261dbab91f1bb2affdf2e0cf24da98597,us-ofac,entity,KURDISTAN WORKERS' PARTY,,,,,KURDISTAN WORKERS' PARTY,,SDNTK; FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.766764
us-ofac.d1e4379f8c5414113f2544b779261403f0589864,us-ofac,entity,LIBERATION TIGERS OF TAMIL EELAM,,,,,LIBERATION TIGERS OF TAMIL EELAM,,FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.775232
us-ofac.51ee40aa4cf0a338dc51912976ac61874da0bba1,us-ofac,entity,NATIONAL LIBERATION ARMY,,,,,NATIONAL LIBERATION ARMY,,FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.781290
us-ofac.73038c24c7707a9b2de5c0223bb776fb4f4bffea,us-ofac,entity,PALESTINE ISLAMIC JIHAD - SHAQAQI FACTION,,,,,PALESTINE ISLAMIC JIHAD - SHAQAQI FACTION,,SDT; FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.788421
us-ofac.15b71b55f837fcb24f1c21be756b86ca6ab49200,us-ofac,entity,PALESTINE LIBERATION FRONT - ABU ABBAS FACTION,,,,,PALESTINE LIBERATION FRONT - ABU ABBAS FACTION,,SDT; FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.797318
us-ofac.fcf3eeed140070a4e1fe29cfd13ab6843f5ad24c,us-ofac,entity,POPULAR FRONT FOR THE LIBERATION OF PALESTINE,,,,,POPULAR FRONT FOR THE LIBERATION OF PALESTINE,,SDT; FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.804740
us-ofac.0aad8ac85bc19d027d81ee9db3e01ae3c4f38200,us-ofac,entity,POPULAR FRONT FOR THE LIBERATION OF PALESTINE - GENERAL COMMAND,,,,,POPULAR FRONT FOR THE LIBERATION OF PALESTINE - GENERAL COMMAND,,SDT; FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.813453
us-ofac.025d6cd6dd714e9e06f5ae27ccc448d0b492c14c,us-ofac,entity,REVOLUTIONARY ARMED FORCES OF COLOMBIA,,,,,REVOLUTIONARY ARMED FORCES OF COLOMBIA,,FTO; SDGT; SDNTK,,,,,,2018-04-06,2018-04-17T16:19:54.819235
us-ofac.4057289c290a8b432adb9a3ba4e7cae3fa45c161,us-ofac,entity,REVOLUTIONARY PEOPLE'S LIBERATION PARTY/FRONT,,,,,REVOLUTIONARY PEOPLE'S LIBERATION PARTY/FRONT,,FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.825576
us-ofac.6674ff152d46db2f5ef39a9ed534ee94b07004d1,us-ofac,entity,REVOLUTIONARY PEOPLE'S STRUGGLE,,,,,REVOLUTIONARY PEOPLE'S STRUGGLE,,SDGT,,,,,,2018-04-06,2018-04-17T16:19:54.834902
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,us-ofac,entity,SHINING PATH,,,,,SHINING PATH,,FTO; SDGT; SDNTK,,,,,,2018-04-06,2018-04-17T16:19:54.843901
us-ofac.c187612ec1ba43524d0bd43973505b7e4b439abe,us-ofac,entity,DEMOCRATIC FRONT FOR THE LIBERATION OF PALESTINE - HAWATMEH FACTION,,,,,DEMOCRATIC FRONT FOR THE LIBERATION OF PALESTINE - HAWATMEH FACTION,,SDT,,,,,,2018-04-06,2018-04-17T16:19:54.853147
us-ofac.5ac89abd1af8aadbbf9c258dfdcdd0e7c7dbd02e,us-ofac,individual,Julio Cesar NASSER DAVID,Julio Cesar,,,,NASSER DAVID,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.862855
us-ofac.d1191fbe6619650ee2956c0b138c2617b8d5f142,us-ofac,individual,Carlos Alberto NASSER ARANA,Carlos Alberto,,,,NASSER ARANA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.877644
us-ofac.471bc92c6e74e6a30d655006879c41e90b3c4a2a,us-ofac,individual,Claudia Patricia NASSER ARANA,Claudia Patricia,,,,NASSER ARANA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.893430
us-ofac.f2569337b8b0805b2bf9cd8178fc762845c0464c,us-ofac,individual,Jorge NASSER ARANA,Jorge,,,,NASSER ARANA,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.912596
us-ofac.b0dd309a0e88419f2d0d0214c733667a76d31bed,us-ofac,entity,AGRICOLA SONGO LTDA.,,,,,AGRICOLA SONGO LTDA.,,SDNT,,,,,,2018-04-06,2018-04-17T16:19:54.924575
