entity_id,name,first_name,second_name,third_name,father_name,last_name,title,type,quality,description
us-ofac.3394a00ef2fbe8de2638c53e61cbe41f5e062d8f,KAHANE TZADAK,,,,,KAHANE TZADAK,,a.k.a.,strong,
us-ofac.3394a00ef2fbe8de2638c53e61cbe41f5e062d8f,THE HATIKVA JEWISH IDENTITY CENTER,,,,,THE HATIKVA JEWISH IDENTITY CENTER,,a.k.a.,strong,
us-ofac.3394a00ef2fbe8de2638c53e61cbe41f5e062d8f,THE RABBI MEIR DAVID KAHANE MEMORIAL FUND,,,,,THE RABBI MEIR DAVID KAHANE MEMORIAL FUND,,a.k.a.,strong,
us-ofac.3394a00ef2fbe8de2638c53e61cbe41f5e062d8f,THE JEWISH IDEA YESHIVA,,,,,THE JEWISH IDEA YESHIVA,,a.k.a.,strong,
us-ofac.3394a00ef2fbe8de2638c53e61cbe41f5e062d8f,FRIENDS OF THE JEWISH IDEA YESHIVA,,,,,FRIENDS OF THE JEWISH IDEA YESHIVA,,a.k.a.,strong,
us-ofac.3394a00ef2fbe8de2638c53e61cbe41f5e062d8f,JUDEAN CONGRESS,,,,,JUDEAN CONGRESS,,a.k.a.,strong,
us-ofac.3394a00ef2fbe8de2638c53e61cbe41f5e062d8f,JEWISH LEGION,,,,,JEWISH LEGION,,a.k.a.,strong,
us-ofac.3394a00ef2fbe8de2638c53e61cbe41f5e062d8f,THE VOICE OF JUDEA,,,,,THE VOICE OF JUDEA,,a.k.a.,strong,
us-ofac.3394a00ef2fbe8de2638c53e61cbe41f5e062d8f,NO'AR MEIR,,,,,NO'AR MEIR,,a.k.a.,strong,
us-ofac.3394a00ef2fbe8de2638c53e61cbe41f5e062d8f,MEIR'S YOUTH,,,,,MEIR'S YOUTH,,a.k.a.,strong,
us-ofac.3394a00ef2fbe8de2638c53e61cbe41f5e062d8f,AMERICAN FRIENDS OF YESHIVAT RAV MEIR,,,,,AMERICAN FRIENDS OF YESHIVAT RAV MEIR,,a.k.a.,strong,
us-ofac.3394a00ef2fbe8de2638c53e61cbe41f5e062d8f,AMERICAN FRIENDS OF THE UNITED YESHIVA,,,,,AMERICAN FRIENDS OF THE UNITED YESHIVA,,a.k.a.,strong,
us-ofac.3394a00ef2fbe8de2638c53e61cbe41f5e062d8f,THE COMMITTEE AGAINST RACISM AND DISCRIMINATION,,,,,THE COMMITTEE AGAINST RACISM AND DISCRIMINATION,,a.k.a.,strong,
us-ofac.3394a00ef2fbe8de2638c53e61cbe41f5e062d8f,CARD,,,,,CARD,,a.k.a.,weak,
us-ofac.f3c8560261dbab91f1bb2affdf2e0cf24da98597,PKK,,,,,PKK,,a.k.a.,strong,
us-ofac.f3c8560261dbab91f1bb2affdf2e0cf24da98597,PARTIYA KARKERAN KURDISTAN,,,,,PARTIYA KARKERAN KURDISTAN,,a.k.a.,strong,
us-ofac.f3c8560261dbab91f1bb2affdf2e0cf24da98597,THE PEOPLE'S DEFENSE FORCE,,,,,THE PEOPLE'S DEFENSE FORCE,,a.k.a.,strong,
us-ofac.f3c8560261dbab91f1bb2affdf2e0cf24da98597,HALU MESRU SAVUNMA KUVVETI,,,,,HALU MESRU SAVUNMA KUVVETI,,a.k.a.,strong,
us-ofac.f3c8560261dbab91f1bb2affdf2e0cf24da98597,FREEDOM AND DEMOCRACY CONGRESS OF KURDISTAN,,,,,FREEDOM AND DEMOCRACY CONGRESS OF KURDISTAN,,a.k.a.,strong,
us-ofac.f3c8560261dbab91f1bb2affdf2e0cf24da98597,KADEK,,,,,KADEK,,a.k.a.,strong,
us-ofac.f3c8560261dbab91f1bb2affdf2e0cf24da98597,KURDISTAN FREEDOM AND DEMOCRACY CONGRESS,,,,,KURDISTAN FREEDOM AND DEMOCRACY CONGRESS,,a.k.a.,strong,
us-ofac.f3c8560261dbab91f1bb2affdf2e0cf24da98597,KURDISTAN PEOPLE'S CONGRESS,,,,,KURDISTAN PEOPLE'S CONGRESS,,a.k.a.,strong,
us-ofac.f3c8560261dbab91f1bb2affdf2e0cf24da98597,PEOPLE'S CONGRESS OF KURDISTAN,,,,,PEOPLE'S CONGRESS OF KURDISTAN,,a.k.a.,strong,
us-ofac.f3c8560261dbab91f1bb2affdf2e0cf24da98597,KONGRA-GEL,,,,,KONGRA-GEL,,a.k.a.,strong,
us-ofac.f3c8560261dbab91f1bb2affdf2e0cf24da98597,KGK,,,,,KGK,,a.k.a.,strong,
us-ofac.f3c8560261dbab91f1bb2affdf2e0cf24da98597,HSK,,,,,HSK,,a.k.a.,weak,
us-ofac.f3c8560261dbab91f1bb2affdf2e0cf24da98597,KHK,,,,,KHK,,a.k.a.,weak,
us-ofac.d1e4379f8c5414113f2544b779261403f0589864,LTTE,,,,,LTTE,,a.k.a.,strong,
us-ofac.d1e4379f8c5414113f2544b779261403f0589864,TAMIL TIGERS,,,,,TAMIL TIGERS,,a.k.a.,strong,
us-ofac.d1e4379f8c5414113f2544b779261403f0589864,ELLALAN FORCE,,,,,ELLALAN FORCE,,a.k.a.,strong,
us-ofac.51ee40aa4cf0a338dc51912976ac61874da0bba1,ELN,,,,,ELN,,a.k.a.,strong,
us-ofac.51ee40aa4cf0a338dc51912976ac61874da0bba1,EJERCITO DE LIBERACION NACIONAL,,,,,EJERCITO DE LIBERACION NACIONAL,,a.k.a.,strong,
us-ofac.73038c24c7707a9b2de5c0223bb776fb4f4bffea,PIJ-SHAQAQI FACTION,,,,,PIJ-SHAQAQI FACTION,,a.k.a.,strong,
us-ofac.73038c24c7707a9b2de5c0223bb776fb4f4bffea,PIJ,,,,,PIJ,,a.k.a.,strong,
us-ofac.73038c24c7707a9b2de5c0223bb776fb4f4bffea,ISLAMIC JIHAD IN PALESTINE,,,,,ISLAMIC JIHAD IN PALESTINE,,a.k.a.,strong,
us-ofac.73038c24c7707a9b2de5c0223bb776fb4f4bffea,ISLAMIC JIHAD OF PALESTINE,,,,,ISLAMIC JIHAD OF PALESTINE,,a.k.a.,strong,
us-ofac.73038c24c7707a9b2de5c0223bb776fb4f4bffea,ABU GHUNAYM SQUAD OF THE HIZBALLAH BAYT AL-MAQDIS,,,,,ABU GHUNAYM SQUAD OF THE HIZBALLAH BAYT AL-MAQDIS,,a.k.a.,strong,
us-ofac.73038c24c7707a9b2de5c0223bb776fb4f4bffea,PIJ-SHALLAH FACTION,,,,,PIJ-SHALLAH FACTION,,a.k.a.,strong,
us-ofac.73038c24c7707a9b2de5c0223bb776fb4f4bffea,PALESTINIAN ISLAMIC JIHAD,,,,,PALESTINIAN ISLAMIC JIHAD,,a.k.a.,strong,
us-ofac.73038c24c7707a9b2de5c0223bb776fb4f4bffea,AL-QUDS SQUADS,,,,,AL-QUDS SQUADS,,a.k.a.,strong,
us-ofac.73038c24c7707a9b2de5c0223bb776fb4f4bffea,SAYARA AL-QUDS,,,,,SAYARA AL-QUDS,,a.k.a.,strong,
us-ofac.73038c24c7707a9b2de5c0223bb776fb4f4bffea,AL-QUDS BRIGADES,,,,,AL-QUDS BRIGADES,,a.k.a.,strong,
us-ofac.73038c24c7707a9b2de5c0223bb776fb4f4bffea,AL-AWDAH BRIGADES,,,,,AL-AWDAH BRIGADES,,a.k.a.,strong,
us-ofac.15b71b55f837fcb24f1c21be756b86ca6ab49200,PALESTINE LIBERATION FRONT,,,,,PALESTINE LIBERATION FRONT,,a.k.a.,strong,
us-ofac.15b71b55f837fcb24f1c21be756b86ca6ab49200,PLF,,,,,PLF,,a.k.a.,strong,
us-ofac.15b71b55f837fcb24f1c21be756b86ca6ab49200,PLF-ABU ABBAS,,,,,PLF-ABU ABBAS,,a.k.a.,strong,
us-ofac.fcf3eeed140070a4e1fe29cfd13ab6843f5ad24c,PFLP,,,,,PFLP,,a.k.a.,strong,
us-ofac.fcf3eeed140070a4e1fe29cfd13ab6843f5ad24c,RED EAGLES,,,,,RED EAGLES,,a.k.a.,strong,
us-ofac.fcf3eeed140070a4e1fe29cfd13ab6843f5ad24c,RED EAGLE GROUP,,,,,RED EAGLE GROUP,,a.k.a.,strong,
us-ofac.fcf3eeed140070a4e1fe29cfd13ab6843f5ad24c,RED EAGLE GANG,,,,,RED EAGLE GANG,,a.k.a.,strong,
us-ofac.fcf3eeed140070a4e1fe29cfd13ab6843f5ad24c,HALHUL GANG,,,,,HALHUL GANG,,a.k.a.,strong,
us-ofac.fcf3eeed140070a4e1fe29cfd13ab6843f5ad24c,HALHUL SQUAD,,,,,HALHUL SQUAD,,a.k.a.,strong,
us-ofac.fcf3eeed140070a4e1fe29cfd13ab6843f5ad24c,PALESTINIAN POPULAR RESISTANCE FORCES,,,,,PALESTINIAN POPULAR RESISTANCE FORCES,,a.k.a.,strong,
us-ofac.fcf3eeed140070a4e1fe29cfd13ab6843f5ad24c,PPRF,,,,,PPRF,,a.k.a.,strong,
us-ofac.fcf3eeed140070a4e1fe29cfd13ab6843f5ad24c,MARTYR ABU-ALI MUSTAFA BATTALION,,,,,MARTYR ABU-ALI MUSTAFA BATTALION,,a.k.a.,strong,
us-ofac.0aad8ac85bc19d027d81ee9db3e01ae3c4f38200,PFLP-GC,,,,,PFLP-GC,,a.k.a.,strong,
us-ofac.025d6cd6dd714e9e06f5ae27ccc448d0b492c14c,FARC,,,,,FARC,,a.k.a.,strong,
us-ofac.025d6cd6dd714e9e06f5ae27ccc448d0b492c14c,FUERZAS ARMADAS REVOLUCIONARIAS DE COLOMBIA,,,,,FUERZAS ARMADAS REVOLUCIONARIAS DE COLOMBIA,,a.k.a.,strong,
us-ofac.4057289c290a8b432adb9a3ba4e7cae3fa45c161,DEVRIMCI HALK KURTULUS PARTISI-CEPHESI,,,,,DEVRIMCI HALK KURTULUS PARTISI-CEPHESI,,a.k.a.,strong,
us-ofac.4057289c290a8b432adb9a3ba4e7cae3fa45c161,DHKP/C,,,,,DHKP/C,,a.k.a.,strong,
us-ofac.4057289c290a8b432adb9a3ba4e7cae3fa45c161,DEVRIMCI SOL,,,,,DEVRIMCI SOL,,a.k.a.,strong,
us-ofac.4057289c290a8b432adb9a3ba4e7cae3fa45c161,REVOLUTIONARY LEFT,,,,,REVOLUTIONARY LEFT,,a.k.a.,strong,
us-ofac.4057289c290a8b432adb9a3ba4e7cae3fa45c161,DEV SOL,,,,,DEV SOL,,a.k.a.,strong,
us-ofac.4057289c290a8b432adb9a3ba4e7cae3fa45c161,DEV SOL SILAHLI DEVRIMCI BIRLIKLERI,,,,,DEV SOL SILAHLI DEVRIMCI BIRLIKLERI,,a.k.a.,strong,
us-ofac.4057289c290a8b432adb9a3ba4e7cae3fa45c161,DEV SOL SDB,,,,,DEV SOL SDB,,a.k.a.,strong,
us-ofac.4057289c290a8b432adb9a3ba4e7cae3fa45c161,DEV SOL ARMED REVOLUTIONARY UNITS,,,,,DEV SOL ARMED REVOLUTIONARY UNITS,,a.k.a.,strong,
us-ofac.6674ff152d46db2f5ef39a9ed534ee94b07004d1,EPANASTATIKOS LAIKOS AGONAS,,,,,EPANASTATIKOS LAIKOS AGONAS,,a.k.a.,strong,
us-ofac.6674ff152d46db2f5ef39a9ed534ee94b07004d1,ELA,,,,,ELA,,a.k.a.,weak,
us-ofac.6674ff152d46db2f5ef39a9ed534ee94b07004d1,REVOLUTIONARY POPULAR STRUGGLE,,,,,REVOLUTIONARY POPULAR STRUGGLE,,a.k.a.,strong,
us-ofac.6674ff152d46db2f5ef39a9ed534ee94b07004d1,POPULAR REVOLUTIONARY STRUGGLE,,,,,POPULAR REVOLUTIONARY STRUGGLE,,a.k.a.,strong,
us-ofac.6674ff152d46db2f5ef39a9ed534ee94b07004d1,JUNE 78,,,,,JUNE 78,,a.k.a.,weak,
us-ofac.6674ff152d46db2f5ef39a9ed534ee94b07004d1,ORGANIZATION OF REVOLUTIONARY INTERNATIONALIST SOLIDARITY,,,,,ORGANIZATION OF REVOLUTIONARY INTERNATIONALIST SOLIDARITY,,a.k.a.,strong,
us-ofac.6674ff152d46db2f5ef39a9ed534ee94b07004d1,REVOLUTIONARY NUCLEI,,,,,REVOLUTIONARY NUCLEI,,a.k.a.,strong,
us-ofac.6674ff152d46db2f5ef39a9ed534ee94b07004d1,REVOLUTIONARY CELLS,,,,,REVOLUTIONARY CELLS,,a.k.a.,strong,
us-ofac.6674ff152d46db2f5ef39a9ed534ee94b07004d1,LIBERATION STRUGGLE,,,,,LIBERATION STRUGGLE,,a.k.a.,strong,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,SENDERO LUMINOSO,,,,,SENDERO LUMINOSO,,a.k.a.,strong,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,SL,,,,,SL,,a.k.a.,weak,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,PARTIDO COMUNISTA DEL PERU EN EL SENDERO LUMINOSO DE JOSE CARLOS MARIATEGUI (COMMUNIST PARTY OF PERU ON THE SHINING PATH OF JOSE CARLOS MARIATEGUI),,,,,PARTIDO COMUNISTA DEL PERU EN EL SENDERO LUMINOSO DE JOSE CARLOS MARIATEGUI (COMMUNIST PARTY OF PERU ON THE SHINING PATH OF JOSE CARLOS MARIATEGUI),,a.k.a.,strong,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,PARTIDO COMUNISTA DEL PERU (COMMUNIST PARTY OF PERU),,,,,PARTIDO COMUNISTA DEL PERU (COMMUNIST PARTY OF PERU),,a.k.a.,strong,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,PCP,,,,,PCP,,a.k.a.,weak,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,SOCORRO POPULAR DEL PERU,,,,,SOCORRO POPULAR DEL PERU,,a.k.a.,strong,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,SPP,,,,,SPP,,a.k.a.,strong,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,EJERCITO GUERRILLERO POPULAR,,,,,EJERCITO GUERRILLERO POPULAR,,a.k.a.,strong,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,EGP,,,,,EGP,,a.k.a.,strong,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,EJERCITO POPULAR DE LIBERACION,,,,,EJERCITO POPULAR DE LIBERACION,,a.k.a.,strong,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,EPL,,,,,EPL,,a.k.a.,weak,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,COMMUNIST PARTY OF PERU ON THE SHINING PATH OF JOSE CARLOS MARIATEGUI,,,,,COMMUNIST PARTY OF PERU ON THE SHINING PATH OF JOSE CARLOS MARIATEGUI,,a.k.a.,strong,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,COMMUNIST PARTY OF PERU,,,,,COMMUNIST PARTY OF PERU,,a.k.a.,strong,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,PEOPLE'S AID OF PERU,,,,,PEOPLE'S AID OF PERU,,a.k.a.,strong,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,PEOPLE'S GUERRILLA ARMY,,,,,PEOPLE'S GUERRILLA ARMY,,a.k.a.,strong,
us-ofac.a7369614415d25d75bbad869e5cfdf0dd4e07733,PEOPLE'S LIBERATION ARMY,,,,,PEOPLE'S LIBERATION ARMY,,a.k.a.,strong,
us-ofac.c187612ec1ba43524d0bd43973505b7e4b439abe,DEMOCRATIC FRONT FOR THE LIBERATION OF PALESTINE,,,,,DEMOCRATIC FRONT FOR THE LIBERATION OF PALESTINE,,a.k.a.,strong,
us-ofac.c187612ec1ba43524d0bd43973505b7e4b439abe,DFLP,,,,,DFLP,,a.k.a.,strong,
us-ofac.c187612ec1ba43524d0bd43973505b7e4b439abe,RED STAR FORCES,,,,,RED STAR FORCES,,a.k.a.,strong,
us-ofac.c187612ec1ba43524d0bd43973505b7e4b439abe,RED STAR BATTALIONS,,,,,RED STAR BATTALIONS,,a.k.a.,strong,
us-ofac.5ac89abd1af8aadbbf9c258dfdcdd0e7c7dbd02e,Jaime PEREZ PENA,Jaime,,,,PEREZ PENA,,a.k.a.,strong,
us-ofac.471bc92c6e74e6a30d655006879c41e90b3c4a2a,Claudia Patricia NASSER DE HASBUN,Claudia Patricia,,,,NASSER DE HASBUN,,a.k.a.,strong,
us-ofac.471bc92c6e74e6a30d655006879c41e90b3c4a2a,Claudia Patricia NASSER DE HAZBUN,Claudia Patricia,,,,NASSER DE HAZBUN,,a.k.a.,strong,
us-ofac.888d9d5a833e674b57aff1e43a6ea4bd8cb40a5a,DESARROLLAR LTDA.,,,,,DESARROLLAR LTDA.,,a.k.a.,strong,
us-ofac.02444776bed82aebac50d007da2a4114fe765c43,EDIFICAR,,,,,EDIFICAR,,a.k.a.,strong,
us-ofac.016761f184f7fd2d736ff0a687a16b88751b0b18,GRANCO,,,,,GRANCO,,a.k.a.,strong,
us-ofac.2ff3f5441a0f15c4818fdb38d7e49224f2db189a,HOTINCOL,,,,,HOTINCOL,,a.k.a.,strong,
us-ofac.baa1939d22d5e30033d4c957c07a3bb694480e10,INHOCAR,,,,,INHOCAR,,a.k.a.,strong,
us-ofac.e692dd9560b2166efe9eeac6901786a0202c27cc,INHOTEL,,,,,INHOTEL,,a.k.a.,strong,
us-ofac.a1286af0435bcc1878753e122ff2d152b255bbc4,IPRACARIBE,,,,,IPRACARIBE,,a.k.a.,strong,
us-ofac.c5df22be5f841abc0aa29ff1f9079f9ad6e47c54,NEGOCIAR LTDA.,,,,,NEGOCIAR LTDA.,,f.k.a.,strong,
us-ofac.585af2e9d5f8991f9a6469f6a1092663d508c6d1,SURATEL,,,,,SURATEL,,a.k.a.,strong,
us-ofac.7cc8b2d0b816afb788ba247f453afa2075d670b8,Usama BIN LADIN,Usama,,,,BIN LADIN,,a.k.a.,strong,
us-ofac.7cc8b2d0b816afb788ba247f453afa2075d670b8,Usama BIN LADEN,Usama,,,,BIN LADEN,,a.k.a.,strong,
us-ofac.7cc8b2d0b816afb788ba247f453afa2075d670b8,Osama BIN LADEN,Osama,,,,BIN LADEN,,a.k.a.,strong,
us-ofac.7cc8b2d0b816afb788ba247f453afa2075d670b8,Osama BIN LADIN,Osama,,,,BIN LADIN,,a.k.a.,strong,
us-ofac.7cc8b2d0b816afb788ba247f453afa2075d670b8,Osama bin Muhammad bin Awad BIN LADIN,Osama bin Muhammad bin Awad,,,,BIN LADIN,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,ISLAMIC SALVATION FOUNDATION,,,,,ISLAMIC SALVATION FOUNDATION,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,THE GROUP FOR THE PRESERVATION OF THE HOLY SITES,,,,,THE GROUP FOR THE PRESERVATION OF THE HOLY SITES,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,THE ISLAMIC ARMY FOR THE LIBERATION OF THE HOLY PLACES,,,,,THE ISLAMIC ARMY FOR THE LIBERATION OF THE HOLY PLACES,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,THE WORLD ISLAMIC FRONT FOR JIHAD AGAINST JEWS AND CRUSADERS,,,,,THE WORLD ISLAMIC FRONT FOR JIHAD AGAINST JEWS AND CRUSADERS,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,AL QAEDA,,,,,AL QAEDA,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,THE BASE,,,,,THE BASE,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,USAMA BIN LADEN NETWORK,,,,,USAMA BIN LADEN NETWORK,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,USAMA BIN LADEN ORGANIZATION,,,,,USAMA BIN LADEN ORGANIZATION,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,AL QAIDA,,,,,AL QAIDA,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,INTERNATIONAL FRONT FOR FIGHTING JEWS AND CRUSADES,,,,,INTERNATIONAL FRONT FOR FIGHTING JEWS AND CRUSADES,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,ISLAMIC ARMY FOR THE LIBERATION OF HOLY SITES,,,,,ISLAMIC ARMY FOR THE LIBERATION OF HOLY SITES,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,AL-JIHAD,,,,,AL-JIHAD,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,EGYPTIAN AL-JIHAD,,,,,EGYPTIAN AL-JIHAD,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,EGYPTIAN ISLAMIC JIHAD,,,,,EGYPTIAN ISLAMIC JIHAD,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,NEW JIHAD,,,,,NEW JIHAD,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,THE JIHAD GROUP,,,,,THE JIHAD GROUP,,a.k.a.,strong,
us-ofac.486ea26d4cd30e3ecc5339a34a4ee03b7e239d50,ISLAMIC ARMY,,,,,ISLAMIC ARMY,,a.k.a.,strong,
us-ofac.03a4fe72502aab386b6481c5926e6129483091f4,Sheikh Taysir ABDULLAH,Sheikh Taysir,,,,ABDULLAH,,a.k.a.,strong,
us-ofac.03a4fe72502aab386b6481c5926e6129483091f4,Muhammad ATEF,Muhammad,,,,ATEF,,a.k.a.,strong,
us-ofac.03a4fe72502aab386b6481c5926e6129483091f4,Abu Hafs el Masry EL KHABIR,Abu Hafs el Masry,,,,EL KHABIR,,a.k.a.,strong,
us-ofac.03a4fe72502aab386b6481c5926e6129483091f4,TAYSIR,,,,,TAYSIR,,a.k.a.,weak,
us-ofac.03a4fe72502aab386b6481c5926e6129483091f4,ABU HAFS,,,,,ABU HAFS,,a.k.a.,weak,
us-ofac.03a4fe72502aab386b6481c5926e6129483091f4,Muhammad ATIF,Muhammad,,,,ATIF,,a.k.a.,strong,
us-ofac.03a4fe72502aab386b6481c5926e6129483091f4,Subhi ABU SITTA,Subhi,,,,ABU SITTA,,a.k.a.,strong,
us-ofac.03a4fe72502aab386b6481c5926e6129483091f4,Mohamed ATIF,Mohamed,,,,ATIF,,a.k.a.,strong,
us-ofac.555c163435705ddd938dc1a014db6ac3973f299c,'ABD-AL-'IZ,,,,,'ABD-AL-'IZ,,a.k.a.,weak,
us-ofac.555c163435705ddd938dc1a014db6ac3973f299c,Abd-al-Hai Ahmad ABD-AL-WAHAB,Abd-al-Hai Ahmad,,,,ABD-AL-WAHAB,,a.k.a.,strong,
us-ofac.555c163435705ddd938dc1a014db6ac3973f299c,ABU YASIR,,,,,ABU YASIR,,a.k.a.,weak,
us-ofac.555c163435705ddd938dc1a014db6ac3973f299c,'Issam 'Ali Muhammad 'ABD ALLAH,'Issam 'Ali Muhammad,,,,'ABD ALLAH,,a.k.a.,strong,
us-ofac.555c163435705ddd938dc1a014db6ac3973f299c,Salah 'Ali AL-KAMEL,Salah 'Ali,,,,AL-KAMEL,,a.k.a.,strong,
us-ofac.555c163435705ddd938dc1a014db6ac3973f299c,Rifa'i Ahmad TAHA MUSA,Rifa'i Ahmad,,,,TAHA MUSA,,a.k.a.,strong,
us-ofac.555c163435705ddd938dc1a014db6ac3973f299c,THABIT 'IZ,,,,,THABIT 'IZ,,a.k.a.,strong,
us-ofac.5dbae130996cf5d3e5d34d811d234cb9e58a47e8,INVHERESA S.A.,,,,,INVHERESA S.A.,,f.k.a.,strong,
us-ofac.c868ca25d014d25204c3108192a67f4ee7d538cf,COLCERDOS LTDA.,,,,,COLCERDOS LTDA.,,a.k.a.,strong,
us-ofac.732838ce029c350ac989265b904cc8a10db451d4,INVERSIONES GEMINIS S.A.,,,,,INVERSIONES GEMINIS S.A.,,f.k.a.,strong,
us-ofac.d2e152752e1b5859ae6223a950b0ed0f6701f329,CONSTRUEXITO S.A.,,,,,CONSTRUEXITO S.A.,,f.k.a.,strong,
us-ofac.d2e152752e1b5859ae6223a950b0ed0f6701f329,CONE S.A.,,,,,CONE S.A.,,f.k.a.,strong,
us-ofac.06ee6e545e30531bd10000a1294a9aae9a705be2,D'ELCON S.A.,,,,,D'ELCON S.A.,,a.k.a.,strong,
us-ofac.3368e3ea66c21e7f467c5d56c0841ec3ed8c261e,W. HERRERA Y CIA. S. EN C.,,,,,W. HERRERA Y CIA. S. EN C.,,f.k.a.,strong,
us-ofac.c37e2e5133371140b630f0f4fa903f1392d168fe,INVERSIONES BETANIA LTDA.,,,,,INVERSIONES BETANIA LTDA.,,f.k.a.,strong,
us-ofac.c37e2e5133371140b630f0f4fa903f1392d168fe,INVERSIONES BETANIA S.A.,,,,,INVERSIONES BETANIA S.A.,,f.k.a.,strong,
us-ofac.052ab2d1042ead0ba3282c5ad2b1d7618db2aa57,VILLA D'ARTE,,,,,VILLA D'ARTE,,a.k.a.,strong,
us-ofac.dbebfbbce653fbc182506a6c7ff56c16bf828036,ISLAMIC MOVEMENT OF TALIBAN,,,,,ISLAMIC MOVEMENT OF TALIBAN,,a.k.a.,strong,
us-ofac.dbebfbbce653fbc182506a6c7ff56c16bf828036,TAHRIKE ISLAMI'A TALIBAN,,,,,TAHRIKE ISLAMI'A TALIBAN,,a.k.a.,strong,
us-ofac.dbebfbbce653fbc182506a6c7ff56c16bf828036,TALEBAN,,,,,TALEBAN,,a.k.a.,strong,
us-ofac.dbebfbbce653fbc182506a6c7ff56c16bf828036,TALIBAN ISLAMIC MOVEMENT,,,,,TALIBAN ISLAMIC MOVEMENT,,a.k.a.,strong,
us-ofac.dbebfbbce653fbc182506a6c7ff56c16bf828036,TALIBANO ISLAMI TAHRIK,,,,,TALIBANO ISLAMI TAHRIK,,a.k.a.,strong,
us-ofac.5233e5245cb6ace763d90f53062e8d9e0dec7ae9,Jairo Ivan URDINOLA GRAJALES,Jairo Ivan,,,,URDINOLA GRAJALES,,a.k.a.,strong,
us-ofac.908fd22dfd2966f72f3841046d1313f80e4ff9da,COMECARNES LTDA.,,,,,COMECARNES LTDA.,,a.k.a.,strong,
us-ofac.84a72bf293149a3d0cb83bfc0cb0423387488ab5,EXAGAN,,,,,EXAGAN,,a.k.a.,strong,
us-ofac.c55159e47e431562be66d32ace893fbf87d7aa2f,DIAGNOSTICENTRO LA GARANTIA,,,,,DIAGNOSTICENTRO LA GARANTIA,,a.k.a.,strong,
us-ofac.9853940c408a8b6cc9a573d5360991a506cabe78,Chuey AMESCUA,Chuey,,,,AMESCUA,,a.k.a.,strong,
us-ofac.9853940c408a8b6cc9a573d5360991a506cabe78,Chuy AMEZCUA,Chuy,,,,AMEZCUA,,a.k.a.,strong,
us-ofac.9853940c408a8b6cc9a573d5360991a506cabe78,Jesus AMEZCUA CONTRERAS,Jesus,,,,AMEZCUA CONTRERAS,,a.k.a.,strong,
us-ofac.9853940c408a8b6cc9a573d5360991a506cabe78,Jose de Jesus AMEZCUA,Jose de Jesus,,,,AMEZCUA,,a.k.a.,strong,
us-ofac.9853940c408a8b6cc9a573d5360991a506cabe78,Adan HERNANDEZ,Adan,,,,HERNANDEZ,,a.k.a.,strong,
us-ofac.78ff70b8bff473e12ffc17c044f6ad4c7739a122,Luis AMEZCUA,Luis,,,,AMEZCUA,,a.k.a.,strong,
us-ofac.78ff70b8bff473e12ffc17c044f6ad4c7739a122,Luis C. CONTRERAS,Luis C.,,,,CONTRERAS,,a.k.a.,strong,
